genome1,genome2,pair_id,S16_Vsearch_status,FastANI_status,Mash_status,FastAAI_Jaccard_status
GCA_003968855.1,GCA_042660245.1,GCA_003968855.1__GCA_042660245.1,FAIL_INITIAL,FAIL_THRESHOLD,PASS,PASS
GCA_003968855.1,GCA_900474615.1,GCA_003968855.1__GCA_900474615.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_003968865.1,GCA_011137195.1,GCA_003968865.1__GCA_011137195.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003968865.1,GCA_900458895.2,GCA_003968865.1__GCA_900458895.2,FAIL_INITIAL,PASS,PASS,PASS
GCA_003968865.1,GCA_965136325.1,GCA_003968865.1__GCA_965136325.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003968885.1,GCA_016127715.1,GCA_003968885.1__GCA_016127715.1,PASS,PASS,PASS,PASS
GCA_003968885.1,GCA_900458815.1,GCA_003968885.1__GCA_900458815.1,PASS,PASS,PASS,PASS
GCA_003970425.1,GCA_019977755.1,GCA_003970425.1__GCA_019977755.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003970425.1,GCA_030160215.1,GCA_003970425.1__GCA_030160215.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003970475.1,GCA_900474585.1,GCA_003970475.1__GCA_900474585.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003970495.1,GCA_050433725.1,GCA_003970495.1__GCA_050433725.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003970515.1,GCA_016725305.1,GCA_003970515.1__GCA_016725305.1,PASS,PASS,PASS,PASS
GCA_003970515.1,GCA_029024965.1,GCA_003970515.1__GCA_029024965.1,PASS,PASS,PASS,PASS
GCA_003970515.1,GCA_900458565.1,GCA_003970515.1__GCA_900458565.1,PASS,PASS,PASS,PASS
GCA_003970525.1,GCA_016725245.1,GCA_003970525.1__GCA_016725245.1,PASS,PASS,PASS,PASS
GCA_003970525.1,GCA_016889245.1,GCA_003970525.1__GCA_016889245.1,PASS,PASS,PASS,PASS
GCA_003970525.1,GCA_029024305.1,GCA_003970525.1__GCA_029024305.1,PASS,PASS,PASS,PASS
GCA_003970555.1,GCA_007992655.1,GCA_003970555.1__GCA_007992655.1,PASS,PASS,PASS,PASS
GCA_003970555.1,GCA_042648765.1,GCA_003970555.1__GCA_042648765.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003970555.1,GCA_900186985.1,GCA_003970555.1__GCA_900186985.1,PASS,PASS,PASS,PASS
GCA_003970575.1,GCA_900458505.1,GCA_003970575.1__GCA_900458505.1,PASS,PASS,PASS,PASS
GCA_003985135.1,GCA_014196235.1,GCA_003985135.1__GCA_014196235.1,PASS,PASS,PASS,PASS
GCA_003985145.1,GCA_014638185.1,GCA_003985145.1__GCA_014638185.1,PASS,PASS,PASS,PASS
GCA_003986935.1,GCA_054654755.1,GCA_003986935.1__GCA_054654755.1,PASS,PASS,PASS,PASS
GCA_003986935.1,GCA_902833705.1,GCA_003986935.1__GCA_902833705.1,PASS,PASS,PASS,PASS
GCA_003987095.1,GCA_042685225.1,GCA_003987095.1__GCA_042685225.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003987215.1,GCA_042434135.1,GCA_003987215.1__GCA_042434135.1,PASS,PASS,PASS,PASS
GCA_003987215.1,GCA_042646705.1,GCA_003987215.1__GCA_042646705.1,PASS,PASS,PASS,PASS
GCA_003987215.1,GCA_042646865.1,GCA_003987215.1__GCA_042646865.1,PASS,PASS,PASS,PASS
GCA_003987215.1,GCA_042647665.1,GCA_003987215.1__GCA_042647665.1,PASS,PASS,PASS,PASS
GCA_003987405.1,GCA_900116895.1,GCA_003987405.1__GCA_900116895.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003987425.1,GCA_900177775.1,GCA_003987425.1__GCA_900177775.1,PASS,PASS,PASS,PASS
GCA_003987495.1,GCA_054053645.1,GCA_003987495.1__GCA_054053645.1,PASS,PASS,PASS,PASS
GCA_003987515.1,GCA_053759385.1,GCA_003987515.1__GCA_053759385.1,PASS,PASS,PASS,PASS
GCA_003987555.1,GCA_053759365.1,GCA_003987555.1__GCA_053759365.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003987565.1,GCA_053759285.1,GCA_003987565.1__GCA_053759285.1,PASS,PASS,PASS,PASS
GCA_003987565.1,GCA_965137405.1,GCA_003987565.1__GCA_965137405.1,PASS,PASS,PASS,PASS
GCA_003987575.1,GCA_053759425.1,GCA_003987575.1__GCA_053759425.1,PASS,PASS,PASS,PASS
GCA_003987595.1,GCA_042432645.1,GCA_003987595.1__GCA_042432645.1,PASS,PASS,PASS,PASS
GCA_003987595.1,GCA_053759465.1,GCA_003987595.1__GCA_053759465.1,PASS,PASS,PASS,PASS
GCA_003987645.1,GCA_053759495.1,GCA_003987645.1__GCA_053759495.1,PASS,PASS,PASS,PASS
GCA_003987655.1,GCA_054053705.1,GCA_003987655.1__GCA_054053705.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003989135.1,GCA_030813185.1,GCA_003989135.1__GCA_030813185.1,PASS,PASS,PASS,PASS
GCA_003989665.1,GCA_050433105.1,GCA_003989665.1__GCA_050433105.1,PASS,PASS,PASS,PASS
GCA_003990575.1,GCA_043099315.1,GCA_003990575.1__GCA_043099315.1,PASS,PASS,PASS,PASS
GCA_003990875.1,GCA_022134675.1,GCA_003990875.1__GCA_022134675.1,PASS,PASS,PASS,PASS
GCA_003991875.1,GCA_042679685.1,GCA_003991875.1__GCA_042679685.1,PASS,PASS,PASS,PASS
GCA_003991905.1,GCA_007830875.1,GCA_003991905.1__GCA_007830875.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003992065.1,GCA_008830375.1,GCA_003992065.1__GCA_008830375.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_003992625.1,GCA_014643755.1,GCA_003992625.1__GCA_014643755.1,PASS,PASS,PASS,PASS
GCA_003994255.1,GCA_039541415.1,GCA_003994255.1__GCA_039541415.1,FAIL_INITIAL,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_003994345.2,GCA_009928525.1,GCA_003994345.2__GCA_009928525.1,PASS,PASS,PASS,PASS
GCA_003999645.1,GCA_008802045.1,GCA_003999645.1__GCA_008802045.1,PASS,PASS,PASS,PASS
GCA_003999645.1,GCA_045689445.1,GCA_003999645.1__GCA_045689445.1,PASS,PASS,PASS,PASS
GCA_003999645.1,GCA_900637255.1,GCA_003999645.1__GCA_900637255.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_003999645.1,GCA_905410075.1,GCA_003999645.1__GCA_905410075.1,PASS,PASS,PASS,PASS
GCA_004000605.1,GCA_014637625.1,GCA_004000605.1__GCA_014637625.1,PASS,PASS,PASS,PASS
GCA_004000725.1,GCA_013266765.1,GCA_004000725.1__GCA_013266765.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004000765.1,GCA_054515435.1,GCA_004000765.1__GCA_054515435.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004000805.1,GCA_015473105.1,GCA_004000805.1__GCA_015473105.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004000885.1,GCA_965137855.1,GCA_004000885.1__GCA_965137855.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004000965.1,GCA_050470865.1,GCA_004000965.1__GCA_050470865.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004000965.1,GCA_900454495.1,GCA_004000965.1__GCA_900454495.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004001005.1,GCA_007066085.1,GCA_004001005.1__GCA_007066085.1,PASS,PASS,PASS,PASS
GCA_004011095.1,GCA_007828845.1,GCA_004011095.1__GCA_007828845.1,PASS,PASS,PASS,PASS
GCA_004011095.1,GCA_009806975.1,GCA_004011095.1__GCA_009806975.1,PASS,PASS,PASS,PASS
GCA_004011095.1,GCA_900215645.1,GCA_004011095.1__GCA_900215645.1,PASS,PASS,PASS,PASS
GCA_004014795.1,GCA_025215495.1,GCA_004014795.1__GCA_025215495.1,PASS,PASS,PASS,PASS
GCA_004014795.1,GCA_025822525.1,GCA_004014795.1__GCA_025822525.1,PASS,PASS,PASS,PASS
GCA_004014805.1,GCA_025822495.1,GCA_004014805.1__GCA_025822495.1,PASS,PASS,PASS,PASS
GCA_004014875.1,GCA_042658405.1,GCA_004014875.1__GCA_042658405.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004015825.1,GCA_051414095.1,GCA_004015825.1__GCA_051414095.1,PASS,PASS,PASS,PASS
GCA_004022165.1,GCA_022647505.1,GCA_004022165.1__GCA_022647505.1,PASS,PASS,PASS,PASS
GCA_004022465.1,GCA_042656025.1,GCA_004022465.1__GCA_042656025.1,PASS,PASS,PASS,PASS
GCA_004023405.1,GCA_013201665.1,GCA_004023405.1__GCA_013201665.1,PASS,PASS,PASS,PASS
GCA_004028355.1,GCA_006364235.1,GCA_004028355.1__GCA_006364235.1,PASS,PASS,PASS,PASS
GCA_004028355.1,GCA_022869605.1,GCA_004028355.1__GCA_022869605.1,PASS,PASS,PASS,PASS
GCA_004028355.1,GCA_053203585.1,GCA_004028355.1__GCA_053203585.1,PASS,PASS,PASS,PASS
GCA_004028355.1,GCA_965137295.1,GCA_004028355.1__GCA_965137295.1,PASS,PASS,PASS,PASS
GCA_004054105.1,GCA_042432535.1,GCA_004054105.1__GCA_042432535.1,PASS,PASS,PASS,PASS
GCA_004054105.1,GCA_042647465.1,GCA_004054105.1__GCA_042647465.1,PASS,PASS,PASS,PASS
GCA_004063735.1,GCA_007989485.1,GCA_004063735.1__GCA_007989485.1,PASS,PASS,PASS,PASS
GCA_004063735.1,GCA_025598485.1,GCA_004063735.1__GCA_025598485.1,PASS,PASS,PASS,PASS
GCA_004063735.1,GCA_900100045.1,GCA_004063735.1__GCA_900100045.1,PASS,PASS,PASS,PASS
GCA_004101845.1,GCA_006540285.1,GCA_004101845.1__GCA_006540285.1,PASS,PASS,PASS,PASS
GCA_004103265.1,GCA_014925335.1,GCA_004103265.1__GCA_014925335.1,PASS,PASS,PASS,PASS
GCA_004104035.1,GCA_900129005.1,GCA_004104035.1__GCA_900129005.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004104045.1,GCA_900130045.1,GCA_004104045.1__GCA_900130045.1,PASS,PASS,PASS,PASS
GCA_004114895.1,GCA_014635485.1,GCA_004114895.1__GCA_014635485.1,PASS,PASS,PASS,PASS
GCA_004114975.1,GCA_014640515.1,GCA_004114975.1__GCA_014640515.1,PASS,PASS,PASS,PASS
GCA_004115735.1,GCA_008802155.1,GCA_004115735.1__GCA_008802155.1,PASS,PASS,PASS,PASS
GCA_004115735.1,GCA_024584055.1,GCA_004115735.1__GCA_024584055.1,PASS,PASS,PASS,PASS
GCA_004115735.1,GCA_900445295.1,GCA_004115735.1__GCA_900445295.1,PASS,PASS,PASS,PASS
GCA_004115775.1,GCA_013201725.1,GCA_004115775.1__GCA_013201725.1,PASS,PASS,PASS,PASS
GCA_004115795.1,GCA_013177635.1,GCA_004115795.1__GCA_013177635.1,PASS,PASS,PASS,PASS
GCA_004115805.1,GCA_013201935.1,GCA_004115805.1__GCA_013201935.1,PASS,PASS,PASS,PASS
GCA_004115945.1,GCA_004758605.1,GCA_004115945.1__GCA_004758605.1,PASS,PASS,PASS,PASS
GCA_004115945.1,GCA_014202095.1,GCA_004115945.1__GCA_014202095.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004115945.1,GCA_030161515.1,GCA_004115945.1__GCA_030161515.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004116345.1,GCA_006459125.1,GCA_004116345.1__GCA_006459125.1,PASS,PASS,PASS,PASS
GCA_004116565.1,GCA_013201825.1,GCA_004116565.1__GCA_013201825.1,PASS,PASS,PASS,PASS
GCA_004116585.1,GCA_024584015.1,GCA_004116585.1__GCA_024584015.1,PASS,PASS,PASS,PASS
GCA_004116955.1,GCA_056632155.1,GCA_004116955.1__GCA_056632155.1,PASS,PASS,PASS,PASS
GCA_004117055.1,GCA_006540025.1,GCA_004117055.1__GCA_006540025.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004117075.1,GCA_900100515.1,GCA_004117075.1__GCA_900100515.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004117095.1,GCA_026797105.1,GCA_004117095.1__GCA_026797105.1,PASS,PASS,PASS,PASS
GCA_004120195.1,GCA_014863865.1,GCA_004120195.1__GCA_014863865.1,PASS,PASS,PASS,PASS
GCA_004121055.1,GCA_042651665.1,GCA_004121055.1__GCA_042651665.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004122145.1,GCA_014451095.1,GCA_004122145.1__GCA_014451095.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_004123295.1,GCA_014640355.1,GCA_004123295.1__GCA_014640355.1,PASS,PASS,PASS,PASS
GCA_004124315.2,GCA_018390475.2,GCA_004124315.2__GCA_018390475.2,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_004125245.1,GCA_028548515.1,GCA_004125245.1__GCA_028548515.1,PASS,PASS,PASS,PASS
GCA_004127445.1,GCA_004212445.1,GCA_004127445.1__GCA_004212445.1,PASS,PASS,PASS,PASS
GCA_004134805.1,GCA_013407835.1,GCA_004134805.1__GCA_013407835.1,PASS,PASS,PASS,PASS
GCA_004135605.1,GCA_014196135.1,GCA_004135605.1__GCA_014196135.1,PASS,PASS,PASS,PASS
GCA_004136195.1,GCA_006739385.1,GCA_004136195.1__GCA_006739385.1,PASS,PASS,PASS,PASS
GCA_004136195.1,GCA_008728435.1,GCA_004136195.1__GCA_008728435.1,PASS,PASS,PASS,PASS
GCA_004136375.1,GCA_040202085.2,GCA_004136375.1__GCA_040202085.2,PASS,PASS,PASS,PASS
GCA_004136555.1,GCA_042647725.1,GCA_004136555.1__GCA_042647725.1,PASS,PASS,PASS,PASS
GCA_004136565.1,GCA_016028855.1,GCA_004136565.1__GCA_016028855.1,PASS,PASS,PASS,PASS
GCA_004136575.1,GCA_009734705.1,GCA_004136575.1__GCA_009734705.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_004137235.1,GCA_014779655.1,GCA_004137235.1__GCA_014779655.1,PASS,PASS,PASS,PASS
GCA_004137845.1,GCA_030398735.1,GCA_004137845.1__GCA_030398735.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004137845.1,GCA_900460535.1,GCA_004137845.1__GCA_900460535.1,PASS,PASS,PASS,PASS
GCA_004137845.1,GCA_965139125.1,GCA_004137845.1__GCA_965139125.1,PASS,PASS,PASS,PASS
GCA_004152835.1,GCA_013408165.1,GCA_004152835.1__GCA_013408165.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004152835.1,GCA_042427475.1,GCA_004152835.1__GCA_042427475.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004152835.1,GCA_042427485.1,GCA_004152835.1__GCA_042427485.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004152835.1,GCA_042433065.1,GCA_004152835.1__GCA_042433065.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004152835.1,GCA_042433245.1,GCA_004152835.1__GCA_042433245.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004152845.1,GCA_014636045.1,GCA_004152845.1__GCA_014636045.1,PASS,PASS,PASS,PASS
GCA_004152845.1,GCA_015074805.1,GCA_004152845.1__GCA_015074805.1,PASS,PASS,PASS,PASS
GCA_004152845.1,GCA_042647525.1,GCA_004152845.1__GCA_042647525.1,PASS,PASS,PASS,PASS
GCA_004153445.1,GCA_013416335.1,GCA_004153445.1__GCA_013416335.1,PASS,PASS,PASS,PASS
GCA_004153685.1,GCA_013416515.1,GCA_004153685.1__GCA_013416515.1,PASS,PASS,PASS,PASS
GCA_004154955.1,GCA_024622565.1,GCA_004154955.1__GCA_024622565.1,PASS,PASS,PASS,PASS
GCA_004195735.1,GCA_004195745.1,GCA_004195735.1__GCA_004195745.1,PASS,PASS,PASS,PASS
GCA_004214795.1,GCA_014636355.1,GCA_004214795.1__GCA_014636355.1,PASS,PASS,PASS,PASS
GCA_004214815.1,GCA_005818985.1,GCA_004214815.1__GCA_005818985.1,PASS,PASS,PASS,PASS
GCA_004214815.1,GCA_024584025.1,GCA_004214815.1__GCA_024584025.1,PASS,PASS,PASS,PASS
GCA_004216535.1,GCA_054784415.1,GCA_004216535.1__GCA_054784415.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004216575.1,GCA_006716545.1,GCA_004216575.1__GCA_006716545.1,PASS,PASS,PASS,PASS
GCA_004216635.1,GCA_011761465.1,GCA_004216635.1__GCA_011761465.1,PASS,PASS,PASS,PASS
GCA_004216655.1,GCA_004217385.1,GCA_004216655.1__GCA_004217385.1,PASS,PASS,PASS,PASS
GCA_004216755.1,GCA_008801725.1,GCA_004216755.1__GCA_008801725.1,PASS,PASS,PASS,PASS
GCA_004217175.1,GCA_016758235.1,GCA_004217175.1__GCA_016758235.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004217415.1,GCA_007625165.1,GCA_004217415.1__GCA_007625165.1,PASS,PASS,PASS,PASS
GCA_004283175.1,GCA_019930685.1,GCA_004283175.1__GCA_019930685.1,PASS,PASS,PASS,PASS
GCA_004291315.1,GCA_007970185.1,GCA_004291315.1__GCA_007970185.1,PASS,PASS,PASS,PASS
GCA_004295125.1,GCA_965138375.1,GCA_004295125.1__GCA_965138375.1,PASS,PASS,PASS,PASS
GCA_004295525.1,GCA_014654435.1,GCA_004295525.1__GCA_014654435.1,FAIL_INITIAL,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_004295525.1,GCA_025998455.1,GCA_004295525.1__GCA_025998455.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_004295525.1,GCA_900478295.1,GCA_004295525.1__GCA_900478295.1,PASS,PASS,PASS,PASS
GCA_004299785.2,GCA_024584075.1,GCA_004299785.2__GCA_024584075.1,PASS,PASS,PASS,PASS
GCA_004300825.1,GCA_014640475.1,GCA_004300825.1__GCA_014640475.1,PASS,PASS,PASS,PASS
GCA_004306155.1,GCA_042434765.1,GCA_004306155.1__GCA_042434765.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004309735.1,GCA_042652825.1,GCA_004309735.1__GCA_042652825.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004310335.1,GCA_014636335.1,GCA_004310335.1__GCA_014636335.1,PASS,PASS,PASS,PASS
GCA_004310385.1,GCA_900188295.1,GCA_004310385.1__GCA_900188295.1,PASS,PASS,PASS,PASS
GCA_004310425.1,GCA_042660985.1,GCA_004310425.1__GCA_042660985.1,PASS,PASS,PASS,PASS
GCA_004319545.1,GCA_010499545.1,GCA_004319545.1__GCA_010499545.1,PASS,PASS,PASS,PASS
GCA_004322755.1,GCA_014651415.1,GCA_004322755.1__GCA_014651415.1,PASS,PASS,PASS,PASS
GCA_004324765.1,GCA_900182665.1,GCA_004324765.1__GCA_900182665.1,PASS,PASS,PASS,PASS
GCA_004327895.1,GCA_004327905.1,GCA_004327895.1__GCA_004327905.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_004327895.1,GCA_004339665.1,GCA_004327895.1__GCA_004339665.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_004327895.1,GCA_042434845.1,GCA_004327895.1__GCA_042434845.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_004327895.1,GCA_042647085.1,GCA_004327895.1__GCA_042647085.1,FAIL_INITIAL,FAIL_THRESHOLD,PASS,PASS
GCA_004327895.1,GCA_042681005.1,GCA_004327895.1__GCA_042681005.1,PASS,FAIL_THRESHOLD,PASS,FAIL_THRESHOLD
GCA_004327895.1,GCA_042682585.1,GCA_004327895.1__GCA_042682585.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_004327905.1,GCA_004339665.1,GCA_004327905.1__GCA_004339665.1,PASS,PASS,PASS,PASS
GCA_004327905.1,GCA_042434845.1,GCA_004327905.1__GCA_042434845.1,PASS,PASS,PASS,PASS
GCA_004327905.1,GCA_042647085.1,GCA_004327905.1__GCA_042647085.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004327905.1,GCA_042681005.1,GCA_004327905.1__GCA_042681005.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_004327905.1,GCA_042682585.1,GCA_004327905.1__GCA_042682585.1,PASS,PASS,PASS,PASS
GCA_004331155.1,GCA_042659245.1,GCA_004331155.1__GCA_042659245.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004331995.1,GCA_042655305.1,GCA_004331995.1__GCA_042655305.1,PASS,PASS,PASS,PASS
GCA_004335005.1,GCA_042680525.1,GCA_004335005.1__GCA_042680525.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004335005.1,GCA_965137045.1,GCA_004335005.1__GCA_965137045.1,PASS,PASS,PASS,PASS
GCA_004335975.1,GCA_965212725.1,GCA_004335975.1__GCA_965212725.1,PASS,PASS,PASS,PASS
GCA_004336685.1,GCA_040427895.1,GCA_004336685.1__GCA_040427895.1,PASS,PASS,PASS,PASS
GCA_004336685.1,GCA_049262665.1,GCA_004336685.1__GCA_049262665.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_004336685.1,GCA_049262885.1,GCA_004336685.1__GCA_049262885.1,PASS,PASS,PASS,PASS
GCA_004336685.1,GCA_900105405.1,GCA_004336685.1__GCA_900105405.1,PASS,PASS,PASS,PASS
GCA_004336685.1,GCA_900637625.1,GCA_004336685.1__GCA_900637625.1,PASS,PASS,PASS,PASS
GCA_004339015.1,GCA_039523695.1,GCA_004339015.1__GCA_039523695.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004339245.1,GCA_007827295.1,GCA_004339245.1__GCA_007827295.1,PASS,PASS,PASS,PASS
GCA_004339625.1,GCA_004565475.1,GCA_004339625.1__GCA_004565475.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004339625.1,GCA_029852165.1,GCA_004339625.1__GCA_029852165.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004339625.1,GCA_042926695.1,GCA_004339625.1__GCA_042926695.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004339665.1,GCA_042434845.1,GCA_004339665.1__GCA_042434845.1,PASS,PASS,PASS,PASS
GCA_004339665.1,GCA_042647085.1,GCA_004339665.1__GCA_042647085.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004339665.1,GCA_042681005.1,GCA_004339665.1__GCA_042681005.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_004339665.1,GCA_042682585.1,GCA_004339665.1__GCA_042682585.1,PASS,PASS,PASS,PASS
GCA_004340465.1,GCA_013618915.1,GCA_004340465.1__GCA_013618915.1,PASS,PASS,PASS,PASS
GCA_004340665.1,GCA_014643495.1,GCA_004340665.1__GCA_014643495.1,PASS,PASS,PASS,PASS
GCA_004340905.1,GCA_016583525.1,GCA_004340905.1__GCA_016583525.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004340925.1,GCA_010669205.1,GCA_004340925.1__GCA_010669205.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004340925.1,GCA_014131715.1,GCA_004340925.1__GCA_014131715.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004340925.1,GCA_034355335.1,GCA_004340925.1__GCA_034355335.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004340925.1,GCA_900461125.1,GCA_004340925.1__GCA_900461125.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004340975.1,GCA_024622585.1,GCA_004340975.1__GCA_024622585.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004341205.1,GCA_053643205.1,GCA_004341205.1__GCA_053643205.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004341235.1,GCA_944607305.1,GCA_004341235.1__GCA_944607305.1,PASS,PASS,PASS,PASS
GCA_004341375.1,GCA_014197775.1,GCA_004341375.1__GCA_014197775.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004341375.1,GCA_016583875.1,GCA_004341375.1__GCA_016583875.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004341385.1,GCA_022870845.1,GCA_004341385.1__GCA_022870845.1,PASS,PASS,PASS,PASS
GCA_004341645.1,GCA_014195595.1,GCA_004341645.1__GCA_014195595.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_004341645.1,GCA_039534795.1,GCA_004341645.1__GCA_039534795.1,PASS,PASS,PASS,PASS
GCA_004341645.1,GCA_900445235.1,GCA_004341645.1__GCA_900445235.1,PASS,PASS,PASS,PASS
GCA_004341685.1,GCA_015732175.1,GCA_004341685.1__GCA_015732175.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004341725.1,GCA_029318635.1,GCA_004341725.1__GCA_029318635.1,PASS,PASS,PASS,PASS
GCA_004341885.1,GCA_039540075.1,GCA_004341885.1__GCA_039540075.1,PASS,PASS,PASS,PASS
GCA_004341885.1,GCA_042429445.1,GCA_004341885.1__GCA_042429445.1,PASS,PASS,PASS,PASS
GCA_004341945.1,GCA_024622185.1,GCA_004341945.1__GCA_024622185.1,PASS,PASS,PASS,PASS
GCA_004342005.1,GCA_042647325.1,GCA_004342005.1__GCA_042647325.1,PASS,PASS,PASS,PASS
GCA_004342115.1,GCA_900452985.1,GCA_004342115.1__GCA_900452985.1,PASS,PASS,PASS,PASS
GCA_004342245.1,GCA_047901425.1,GCA_004342245.1__GCA_047901425.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004342465.1,GCA_015476235.1,GCA_004342465.1__GCA_015476235.1,PASS,PASS,PASS,PASS
GCA_004342465.1,GCA_026057715.1,GCA_004342465.1__GCA_026057715.1,PASS,PASS,PASS,PASS
GCA_004342485.1,GCA_029532085.1,GCA_004342485.1__GCA_029532085.1,PASS,PASS,PASS,PASS
GCA_004342485.1,GCA_965138605.1,GCA_004342485.1__GCA_965138605.1,PASS,PASS,PASS,PASS
GCA_004342625.1,GCA_007556615.1,GCA_004342625.1__GCA_007556615.1,PASS,PASS,PASS,PASS
GCA_004342665.1,GCA_036940315.1,GCA_004342665.1__GCA_036940315.1,PASS,PASS,PASS,PASS
GCA_004342665.1,GCA_042431635.1,GCA_004342665.1__GCA_042431635.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004342725.1,GCA_006227605.1,GCA_004342725.1__GCA_006227605.1,PASS,PASS,PASS,PASS
GCA_004342725.1,GCA_009761355.1,GCA_004342725.1__GCA_009761355.1,PASS,PASS,PASS,PASS
GCA_004342915.1,GCA_042685445.1,GCA_004342915.1__GCA_042685445.1,PASS,PASS,PASS,PASS
GCA_004343035.1,GCA_024622235.1,GCA_004343035.1__GCA_024622235.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004343155.1,GCA_016583515.1,GCA_004343155.1__GCA_016583515.1,PASS,PASS,PASS,PASS
GCA_004343305.1,GCA_004798975.1,GCA_004343305.1__GCA_004798975.1,PASS,PASS,PASS,PASS
GCA_004343305.1,GCA_042427495.1,GCA_004343305.1__GCA_042427495.1,PASS,PASS,PASS,PASS
GCA_004343305.1,GCA_042432985.1,GCA_004343305.1__GCA_042432985.1,PASS,PASS,PASS,PASS
GCA_004343355.1,GCA_016767175.1,GCA_004343355.1__GCA_016767175.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_004345285.1,GCA_900706865.1,GCA_004345285.1__GCA_900706865.1,FAIL_INITIAL,PASS,PASS,FAIL_THRESHOLD
GCA_004345565.1,GCA_004369705.1,GCA_004345565.1__GCA_004369705.1,PASS,PASS,PASS,PASS
